,id,dept,level,workload,employment_years,last_year_promo,last_year_violations,supervisor_evaluation,salary,job_satisfaction_rate
477,829705,sales,senior,medium,8,no,no,4,45600,0.69
478,419325,technology,junior,medium,2,no,no,4,36000,0.91
479,359967,hr,senior,medium,3,no,no,4,61200,0.69
480,973747,sales,junior,medium,1,no,no,4,21600,0.46
481,743208,technology,junior,medium,4,no,no,4,34800,0.76
482,823673,technology,junior,medium,1,no,no,4,27600,0.49
483,798676,sales,middle,low,5,no,no,4,19200,0.7
484,146444,technology,junior,medium,1,no,no,5,31200,0.62
485,410789,sales,junior,low,1,no,yes,3,14400,0.07
486,596412,purchasing,middle,medium,7,no,no,5,33600,0.7
487,522407,marketing,junior,medium,4,no,yes,2,27600,0.32
488,900904,technology,middle,medium,6,no,no,3,39600,0.41
489,409648,hr,middle,medium,10,no,no,4,45600,0.84
490,523368,sales,senior,high,7,no,no,4,66000,0.6
491,187448,hr,junior,low,2,no,no,4,13200,0.71
492,182949,marketing,middle,high,4,no,no,3,55200,0.24
493,240118,technology,middle,medium,7,no,no,5,45600,0.89
494,590999,purchasing,senior,high,10,no,yes,4,74400,0.74
495,716625,sales,middle,medium,4,no,no,4,38400,0.62
496,900098,sales,junior,medium,2,no,no,5,21600,0.59
497,343775,sales,junior,medium,4,no,yes,1,20400,0.16
498,909751,technology,junior,low,1,no,no,4,22800,0.63
499,638835,technology,middle,medium,2,no,no,1,49200,0.3
500,240339,sales,middle,medium,7,no,no,5,43200,0.85
501,141834,marketing,middle,high,6,no,no,3,51600,0.33
502,752399,sales,middle,low,7,no,no,4,28800,0.77
503,698610,sales,junior,medium,1,no,no,4,21600,0.43
504,753100,sales,junior,low,4,no,no,4,15600,0.76
505,801268,sales,middle,medium,3,no,no,5,39600,0.72
506,710134,sales,junior,low,2,no,no,3,18000,0.44
507,808766,sales,middle,low,8,no,no,5,28800,0.75
508,184712,hr,junior,medium,1,no,no,3,26400,0.34
509,608055,purchasing,senior,medium,10,no,no,4,58800,0.84
510,189026,marketing,junior,medium,1,no,no,3,30000,0.4
511,321049,sales,junior,medium,4,no,no,3,24000,0.52
512,340289,sales,junior,low,1,no,no,1,12000,0.17
513,958652,marketing,senior,low,3,no,no,3,33600,0.31
514,696178,marketing,junior,low,1,no,no,4,20400,0.8
515,703035,sales,junior,high,1,no,no,4,31200,0.63
516,989547,hr,junior,medium,2,no,no,4,26400,0.82
517,919822,hr,junior,medium,4,no,yes,2,25200,0.16
518,133106,sales,middle,medium,8,no,yes,3,32400,0.17
519,180757,purchasing,middle,low,7,no,no,4,30000,0.79
520,802286,sales,junior,medium,1,no,no,4,21600,0.43
521,771001,purchasing,middle,medium,6,no,no,3,43200,0.65
522,545318,technology,junior,low,2,no,no,4,19200,0.76
523,734904,sales,junior,medium,1,no,no,4,21600,0.55
524,176083,marketing,middle,medium,5,no,no,5,40800,0.9
525,233391,sales,middle,medium,5,no,no,5,43200,0.81
526,853986,purchasing,junior,medium,4,no,yes,5,28800,0.74
527,819210,sales,junior,medium,4,no,no,3,24000,0.49
528,974781,sales,middle,high,5,no,no,3,50400,0.38
529,163422,technology,middle,medium,1,yes,no,1,49200,0.54
530,921884,sales,middle,low,6,no,no,4,28800,0.77
531,210193,purchasing,senior,medium,8,no,no,4,60000,0.87
532,743786,sales,middle,medium,1,no,no,4,43200,0.66
533,138678,technology,middle,high,6,no,yes,3,68400,0.57
534,241084,purchasing,junior,low,3,no,yes,1,18000,0.37
535,917435,technology,middle,medium,6,no,no,4,39600,0.63
536,776499,marketing,junior,medium,5,no,no,4,27600,0.93
537,840306,technology,middle,low,6,no,no,3,21600,0.27
538,324902,hr,middle,medium,1,yes,no,3,33600,0.48
539,869817,sales,junior,medium,2,no,no,4,24000,0.92
540,835009,sales,middle,medium,3,no,yes,4,38400,0.57
541,706629,sales,junior,medium,1,no,no,5,21600,0.45
542,299671,sales,middle,low,7,no,no,4,24000,0.86
543,322916,sales,senior,medium,3,no,no,3,49200,0.23
544,358478,technology,middle,medium,1,no,no,3,50400,0.32
545,526718,sales,junior,low,1,no,no,5,15600,0.66
546,301536,sales,middle,medium,6,no,yes,4,38400,0.61
547,514184,technology,middle,high,3,no,no,3,55200,0.36
548,551150,purchasing,senior,medium,9,no,no,3,52800,0.65
549,738293,technology,junior,low,3,no,no,5,15600,0.69
550,720658,technology,middle,medium,4,no,yes,3,50400,0.24
551,586199,technology,middle,medium,2,no,no,3,49200,0.27
552,177811,sales,junior,medium,1,no,no,5,21600,0.44
553,858618,sales,junior,low,1,no,no,4,12000,0.51
554,244731,technology,junior,low,3,no,no,5,22800,0.84
555,637649,sales,junior,medium,1,no,yes,3,24000,0.12
556,634071,technology,senior,low,8,no,no,4,31200,0.7
557,102464,technology,middle,high,4,no,no,4,63600,0.69
558,438608,technology,middle,medium,3,no,yes,2,38400,0.07
559,121506,purchasing,middle,high,4,no,no,1,51600,0.21
560,100954,purchasing,junior,low,1,no,no,4,15600,0.6
561,185831,technology,middle,high,5,no,no,5,57600,0.7
562,821987,sales,middle,medium,7,no,no,4,33600,0.74
563,164594,sales,junior,medium,2,no,no,2,20400,0.34
564,971989,marketing,middle,high,5,no,no,3,51600,0.29
565,683278,sales,middle,low,5,no,no,5,24000,0.88
566,938731,hr,junior,low,1,no,no,3,19200,0.29
567,956727,technology,junior,medium,5,no,no,4,34800,0.77
568,869770,marketing,middle,low,6,no,yes,1,24000,0.23
569,779730,marketing,middle,medium,6,no,no,3,46800,0.52
570,400745,purchasing,junior,medium,4,no,no,3,28800,0.5
571,578073,marketing,middle,medium,7,no,no,3,36000,0.32
572,912355,sales,middle,medium,5,no,no,3,43200,0.55
573,814952,sales,middle,high,4,no,no,5,57600,0.65
574,924087,sales,middle,high,2,no,no,4,48000,0.57
575,844327,sales,junior,medium,1,no,no,3,21600,0.14
576,377381,sales,middle,medium,8,no,no,4,33600,0.59
577,273413,hr,middle,low,10,no,no,3,28800,0.64
578,617736,sales,junior,low,1,no,no,3,14400,0.19
579,947145,purchasing,junior,medium,2,no,no,1,21600,0.4
580,944662,sales,senior,medium,9,no,no,4,45600,0.62
581,636185,technology,middle,medium,2,no,no,4,51600,0.63
582,631167,purchasing,middle,medium,2,no,no,4,45600,0.71
583,175623,technology,junior,high,1,no,no,2,40800,0.2
584,102068,marketing,middle,medium,7,no,no,3,40800,0.56
585,279753,purchasing,senior,low,7,no,no,1,38400,0.57
586,218506,purchasing,middle,medium,1,no,no,4,44400,0.68
587,199276,purchasing,junior,medium,4,no,no,1,25200,0.5
588,751886,marketing,junior,low,3,no,no,3,16800,0.51
589,410815,technology,middle,low,3,no,no,4,27600,0.43
590,760572,technology,middle,medium,7,no,no,4,39600,0.65
591,928326,technology,middle,medium,7,no,no,3,38400,0.4
592,162966,sales,junior,medium,1,no,no,2,20400,0.12
593,942741,technology,junior,low,1,no,no,4,15600,0.51
594,648290,sales,junior,medium,2,no,no,2,20400,0.33
595,654203,technology,junior,medium,4,no,yes,3,30000,0.24
596,703716,technology,middle,high,1,no,no,5,57600,0.5
597,655314,sales,junior,medium,1,no,yes,2,21600,0.09
598,226278,purchasing,junior,medium,3,no,yes,2,21600,0.13
599,242770,sales,middle,high,8,no,no,4,52800,0.83
600,330534,marketing,junior,medium,2,no,yes,2,30000,0.32
601,400886,purchasing,middle,medium,5,no,no,4,34800,0.69
602,977083,purchasing,senior,medium,2,no,no,4,45600,0.44
603,701561,sales,junior,high,3,no,no,4,31200,0.59
604,475761,purchasing,middle,medium,5,no,no,4,34800,0.67
605,322833,purchasing,middle,medium,3,yes,no,3,44400,0.69
606,234258,purchasing,junior,low,2,no,no,3,18000,0.52
607,543048,sales,junior,medium,1,no,no,3,25200,0.27
608,250512,technology,junior,medium,2,no,no,3,26400,0.26
609,381894,sales,junior,medium,1,no,no,3,24000,0.34
610,201768,technology,middle,medium,3,no,no,5,39600,0.46
611,451953,sales,middle,high,5,no,no,4,52800,0.91
612,670043,sales,junior,low,1,no,no,3,14400,0.17
613,791133,marketing,junior,medium,1,no,no,3,22800,0.19
614,943095,sales,middle,low,2,no,no,4,28800,0.69
615,447500,technology,junior,high,2,no,no,4,43200,0.78
616,602705,marketing,junior,high,2,no,no,5,43200,0.77
617,454392,technology,junior,medium,1,no,no,2,30000,0.12
618,743396,technology,junior,low,3,no,no,5,15600,0.7
619,158859,hr,middle,low,3,no,no,3,19200,0.34
620,269200,sales,junior,high,2,no,no,2,36000,0.54
621,559161,marketing,middle,high,9,no,no,4,57600,0.82
622,606770,technology,middle,high,6,no,no,2,67200,0.58
623,450257,sales,junior,low,2,no,yes,3,18000,0.31
624,839299,sales,middle,medium,8,no,yes,4,33600,0.42
625,783768,sales,middle,high,5,no,no,4,49200,0.66
626,671893,purchasing,senior,low,8,no,no,5,32400,0.8
627,714635,hr,middle,medium,6,yes,no,3,45600,0.85
628,674095,sales,middle,high,3,no,no,3,57600,0.3
629,573322,technology,middle,low,4,no,no,4,27600,0.46
630,599287,marketing,middle,medium,6,no,yes,2,44400,0.34
631,764474,marketing,senior,high,2,no,no,5,70800,0.44
632,693788,sales,junior,low,2,no,no,3,14400,0.27
633,902912,purchasing,junior,medium,1,no,no,4,28800,0.6
634,932965,sales,senior,medium,9,no,no,3,45600,0.34
635,304075,purchasing,middle,low,5,no,no,4,30000,0.79
636,655202,sales,junior,medium,4,no,no,3,26400,0.55
637,707078,sales,junior,medium,1,no,no,3,21600,0.15
638,472214,technology,middle,medium,5,no,no,3,44400,0.32
639,327145,technology,junior,medium,2,no,no,5,31200,0.76
640,524529,marketing,junior,high,3,no,no,3,33600,0.25
641,519235,sales,middle,low,7,no,no,2,18000,0.38
642,218844,sales,junior,medium,5,no,no,4,27600,0.86
643,648114,purchasing,middle,high,7,no,no,3,48000,0.46
644,807183,sales,junior,medium,1,no,no,3,24000,0.28
645,987531,sales,junior,medium,2,no,yes,4,27600,0.66
646,453167,purchasing,senior,medium,6,no,no,3,44400,0.53
647,498749,sales,middle,high,4,no,no,5,55200,0.67
648,179188,purchasing,middle,medium,6,yes,yes,3,37200,0.51
649,707521,sales,junior,high,2,no,no,1,36000,0.56
650,518220,hr,senior,low,2,no,yes,4,26400,0.36
651,529976,marketing,middle,medium,3,no,yes,1,39600,0.07
652,124975,sales,junior,medium,1,no,no,3,24000,0.41
653,189074,hr,middle,low,3,no,no,3,19200,0.38
654,864122,purchasing,middle,low,4,no,no,3,28800,0.31
655,272861,purchasing,middle,medium,7,no,no,4,45600,0.88
656,153036,technology,junior,low,1,no,no,3,19200,0.32
657,754115,hr,middle,low,7,no,no,3,19200,0.53
658,314377,sales,junior,medium,1,no,no,5,25200,0.63
659,295539,sales,middle,low,6,no,no,4,19200,0.66
660,314060,marketing,middle,medium,8,no,no,5,46800,0.87
661,942562,sales,junior,medium,2,no,no,4,27600,0.93
662,780884,sales,junior,medium,3,no,no,4,28800,0.86
663,447316,sales,senior,medium,10,no,no,2,43200,0.39
664,140430,technology,junior,medium,3,no,no,4,34800,0.92
665,673991,technology,middle,low,5,no,no,3,26400,0.35
666,259397,sales,junior,low,2,no,no,5,12000,0.74
667,498937,technology,middle,medium,5,no,no,2,38400,0.28
668,548398,technology,junior,low,2,no,yes,3,14400,0.1
669,319061,sales,senior,medium,6,no,no,3,50400,0.19
670,164684,technology,middle,high,7,no,yes,3,54000,0.41
671,519280,sales,senior,high,9,no,no,4,64800,0.62
672,337018,technology,junior,low,1,no,no,4,22800,0.65
673,317327,technology,middle,low,9,no,no,3,21600,0.37
674,662203,hr,junior,medium,1,no,yes,3,22800,0.07
675,303857,sales,junior,medium,3,no,no,4,27600,0.92
676,167303,sales,junior,medium,1,no,no,3,24000,0.34
677,866390,marketing,middle,high,7,no,no,1,55200,0.34
678,947850,purchasing,senior,medium,7,no,no,2,56400,0.45
679,940804,hr,junior,low,3,no,no,4,20400,0.82
680,189322,marketing,junior,medium,2,no,no,4,24000,0.74
681,478154,hr,junior,medium,1,no,yes,3,26400,0.15
682,916441,hr,junior,medium,2,no,no,4,27600,0.77
683,484567,purchasing,middle,low,5,no,no,3,22800,0.32
684,850566,sales,middle,medium,5,no,no,5,33600,0.6
685,520014,sales,junior,medium,2,no,no,3,20400,0.26
686,155873,purchasing,middle,low,6,no,no,1,22800,0.28
687,232093,purchasing,junior,medium,3,no,no,2,25200,0.42
688,215645,sales,middle,low,1,no,no,2,22800,0.19
689,293642,hr,middle,high,7,no,no,5,56400,0.77
690,641828,sales,junior,low,1,no,no,3,18000,0.35
691,237213,sales,middle,medium,5,no,no,3,33600,0.26
692,984528,purchasing,junior,medium,4,no,no,4,26400,0.8
693,600454,sales,junior,low,1,no,no,3,18000,0.4
694,739974,sales,senior,medium,9,no,no,3,43200,0.31
695,842800,technology,middle,low,2,no,no,5,34800,0.69
696,802713,hr,senior,high,10,no,no,4,73200,0.6
697,794483,sales,middle,medium,9,no,no,4,33600,0.6
698,478799,sales,junior,low,1,no,no,3,18000,0.32
699,550728,purchasing,junior,medium,2,no,no,5,30000,0.94
700,162469,technology,junior,medium,2,no,no,4,31200,0.88
701,637033,technology,junior,medium,2,no,no,4,34800,0.78
702,844721,sales,junior,medium,3,no,no,4,21600,0.67
703,890003,technology,middle,low,4,no,no,2,21600,0.17
704,432216,marketing,junior,medium,1,no,no,4,24000,0.44
705,874496,sales,junior,medium,1,no,no,3,21600,0.24
706,883764,purchasing,junior,medium,4,no,no,4,22800,0.68
707,115165,sales,middle,high,5,no,no,2,45600,0.28
708,823226,technology,middle,low,4,no,no,4,34800,0.59
709,712027,technology,middle,high,7,no,no,3,56400,0.45
710,365868,technology,junior,medium,2,no,no,4,31200,0.83
711,914939,technology,junior,high,1,no,no,5,39600,0.42
712,806717,sales,middle,medium,5,no,no,2,42000,0.54
713,447992,marketing,junior,low,1,no,no,4,18000,0.92
714,266969,sales,junior,medium,1,no,no,4,21600,0.56
715,133118,hr,junior,medium,2,no,no,3,28800,0.49
716,632053,technology,middle,medium,8,no,no,4,45600,0.93
717,859833,purchasing,middle,medium,5,no,no,4,44400,0.88
718,623877,marketing,middle,medium,4,no,no,3,36000,0.23
719,928280,sales,senior,high,9,no,no,3,63600,0.4
720,469708,hr,junior,low,1,no,no,3,13200,0.23
721,821351,technology,junior,medium,1,no,yes,3,34800,0.11
722,978671,technology,junior,low,2,no,no,3,21600,0.55
723,848020,technology,junior,low,1,no,no,5,15600,0.51
724,654930,sales,senior,medium,10,no,no,4,51600,0.93
725,711554,technology,junior,medium,2,no,no,3,26400,0.27
726,914491,marketing,middle,low,7,no,no,4,31200,0.75
727,380657,purchasing,junior,low,1,no,no,5,13200,0.55
728,602426,hr,middle,low,6,no,no,2,19200,0.3
729,368572,sales,junior,medium,2,no,no,5,21600,0.67
730,619480,sales,junior,medium,2,no,no,4,27600,0.79
731,373029,sales,middle,medium,5,no,no,3,43200,0.53
732,722830,hr,middle,medium,9,no,no,3,39600,0.51
733,196279,marketing,junior,low,3,no,no,4,21600,0.86
734,850573,technology,middle,medium,5,no,no,4,40800,0.65
735,525047,technology,junior,medium,2,no,no,4,26400,0.7
736,252994,technology,middle,medium,7,no,no,4,51600,0.76
737,190293,sales,junior,medium,1,no,yes,3,21600,0.08
738,713126,marketing,junior,medium,2,no,no,4,27600,0.93
739,398317,technology,middle,low,4,no,no,4,22800,0.58
740,877956,technology,middle,high,7,no,no,3,66000,0.68
741,716605,sales,junior,medium,2,no,no,4,27600,0.85
742,311183,purchasing,middle,high,2,no,no,4,49200,0.5
743,536555,sales,middle,medium,10,no,no,3,38400,0.5
744,795406,purchasing,middle,high,7,no,yes,4,58800,0.62
745,739300,sales,senior,low,7,no,no,4,38400,0.84
746,155424,purchasing,junior,medium,1,no,no,4,28800,0.67
747,732803,sales,middle,low,5,no,no,4,28800,0.82
748,536439,technology,junior,low,4,no,no,5,15600,0.62
749,216805,technology,middle,low,7,no,no,4,34800,0.82
750,468443,hr,junior,low,1,no,no,3,15600,0.11
751,237261,hr,middle,medium,2,no,no,3,39600,0.33
752,884165,purchasing,middle,high,9,no,no,1,46800,0.37
753,697156,technology,middle,medium,7,no,no,4,40800,0.72
754,569839,marketing,junior,low,5,no,no,3,16800,0.53
755,301266,sales,junior,low,1,no,yes,4,19200,0.43
756,916064,sales,junior,low,1,no,no,4,15600,0.69
757,956097,marketing,senior,medium,4,no,no,3,45600,0.21
758,650153,hr,senior,medium,4,no,no,1,45600,0.1
759,832870,technology,middle,high,5,no,no,3,68400,0.74
760,255777,sales,middle,medium,6,no,no,4,38400,0.75
761,259010,purchasing,junior,high,2,no,no,4,34800,0.72
762,392445,marketing,middle,low,9,no,no,3,25200,0.47
763,430465,purchasing,junior,medium,3,no,no,4,22800,0.68
764,232484,sales,middle,low,8,no,no,4,19200,0.69
765,159167,purchasing,middle,medium,1,no,no,2,43200,0.3
766,133292,purchasing,junior,high,4,no,no,3,31200,0.34
767,227137,sales,junior,high,1,no,no,1,32400,0.32
768,861049,sales,junior,low,1,no,no,4,18000,0.67
769,834429,hr,junior,low,2,no,no,4,16800,0.78
770,584265,purchasing,junior,low,4,no,yes,4,13200,0.58
771,725678,sales,middle,medium,9,no,no,4,38400,0.77
772,647554,technology,middle,medium,1,no,no,5,46800,0.62
773,260388,sales,junior,medium,1,no,no,3,26400,0.36
774,739223,sales,middle,low,6,no,no,1,18000,0.27
775,308030,purchasing,middle,high,3,yes,no,5,61200,0.81
776,836675,sales,junior,medium,1,no,no,4,24000,0.67
777,379510,sales,middle,medium,2,no,no,3,32400,0.2
778,738096,sales,middle,medium,10,no,no,4,33600,0.7
779,134400,hr,junior,high,3,no,no,3,37200,0.51
780,803620,technology,junior,high,3,no,no,4,43200,0.82
781,177008,marketing,senior,medium,8,no,no,4,61200,0.88
782,487269,purchasing,middle,high,5,no,no,3,57600,0.65
783,867535,technology,junior,medium,2,no,no,5,32400,0.77
784,191841,sales,junior,medium,1,no,no,5,21600,0.44
785,899274,technology,junior,medium,3,no,yes,3,30000,0.2
786,794318,sales,middle,medium,7,no,no,4,38400,0.86
787,861034,technology,middle,low,1,yes,no,4,27600,0.6
788,437440,purchasing,junior,medium,2,no,no,4,25200,0.77
789,600114,marketing,middle,high,7,no,no,5,63600,0.85
790,125699,sales,middle,low,7,no,no,4,19200,0.61
791,783671,sales,middle,medium,9,no,no,4,43200,0.81
792,833210,sales,junior,medium,2,no,no,5,28800,0.78
793,103449,hr,senior,low,3,no,no,3,32400,0.43
794,351694,marketing,middle,high,6,no,yes,4,52800,0.57
795,217028,sales,middle,low,4,no,no,2,27600,0.39
796,536531,technology,middle,medium,7,no,no,4,50400,0.83
797,848519,sales,junior,low,1,no,no,5,15600,0.6
798,753104,technology,junior,medium,2,no,no,4,31200,0.87
799,783632,marketing,middle,medium,8,no,no,5,43200,0.78
800,553050,purchasing,middle,low,2,no,no,4,24000,0.7
801,915525,marketing,middle,medium,8,no,no,3,39600,0.4
802,828610,technology,junior,low,2,no,no,4,22800,0.8
803,129588,hr,middle,medium,6,no,no,2,38400,0.37
804,278849,technology,middle,high,7,no,no,4,63600,0.77
805,439361,sales,middle,high,4,no,no,4,54000,0.67
806,406501,sales,middle,medium,3,no,no,4,38400,0.63
807,501046,purchasing,middle,low,3,no,no,4,19200,0.55
808,896077,technology,junior,low,1,no,yes,2,19200,0.19
809,247506,sales,senior,high,4,no,no,3,69600,0.2
810,309602,purchasing,middle,high,2,no,no,4,54000,0.68
811,725538,purchasing,senior,high,3,no,no,5,67200,0.57
812,949820,hr,junior,medium,1,no,no,5,26400,0.7
813,921786,sales,senior,medium,7,no,no,4,57600,0.79
814,203036,technology,middle,high,4,yes,no,4,58800,0.63
815,244716,hr,middle,medium,6,no,yes,1,38400,0.19
816,818216,sales,middle,high,7,no,no,4,48000,0.64
817,404301,marketing,junior,medium,3,no,no,3,26400,0.39
818,463486,sales,junior,high,1,no,no,3,30000,0.42
819,286376,sales,middle,medium,6,yes,no,3,37200,0.45
820,725769,hr,middle,high,6,no,no,3,52800,0.49
821,351057,sales,junior,high,2,no,yes,3,32400,0.38
822,757135,hr,junior,medium,3,no,no,4,26400,0.75
823,305249,marketing,junior,medium,1,no,no,3,22800,0.18
824,144387,marketing,junior,low,1,no,no,3,19200,0.46
825,658679,hr,middle,low,5,no,no,5,31200,0.84
826,479471,technology,middle,medium,8,no,no,3,51600,0.43
827,700934,technology,middle,high,3,no,no,3,55200,0.36
828,459638,hr,middle,low,3,no,no,3,20400,0.31
829,352957,marketing,junior,medium,1,no,no,3,31200,0.37
830,806693,marketing,junior,medium,1,no,no,2,30000,0.3
831,160407,technology,middle,medium,6,no,yes,3,51600,0.41
832,173668,technology,junior,low,1,no,no,4,24000,0.72
833,618315,hr,middle,low,8,no,no,3,25200,0.68
834,442817,marketing,middle,high,8,no,no,2,56400,0.39
835,760689,hr,middle,medium,3,no,no,5,45600,0.66
836,240548,technology,junior,medium,2,no,no,4,31200,0.82
837,596342,sales,middle,low,4,no,no,4,28800,0.67
838,990075,purchasing,middle,high,10,no,no,4,55200,0.84
839,949076,sales,middle,low,3,no,no,3,18000,0.18
840,834906,technology,junior,medium,3,no,no,4,26400,0.68
841,896627,hr,middle,low,7,no,no,5,20400,0.63
842,872278,sales,junior,low,1,no,no,3,12000,0.22
843,183236,sales,junior,medium,1,no,no,2,20400,0.21
844,748491,sales,junior,medium,2,no,no,4,27600,0.85
845,654235,technology,middle,medium,9,no,no,3,39600,0.35
846,391435,sales,junior,medium,5,no,no,4,28800,0.91
847,843822,technology,junior,medium,1,no,no,3,30000,0.17
848,263936,hr,middle,low,9,no,no,3,19200,0.42
849,318651,purchasing,middle,high,9,no,no,3,46800,0.51
850,239002,hr,middle,medium,7,no,no,3,44400,0.74
851,255232,sales,junior,medium,4,no,no,4,24000,0.79
